"Date","EGP=X.Adjusted"
"2016-10-28",8.8572
"2016-10-31",8.8783
"2016-11-01",8.8752
"2016-11-02",8.8775
"2016-11-03",8.8782
"2016-11-04",15.243
"2016-11-07",15.3795
"2016-11-08",16.861
"2016-11-09",18.0035
"2016-11-10",17.018999
"2016-11-11",16.855
"2016-11-14",16.352501
"2016-11-15",15.478
"2016-11-16",15.42
"2016-11-17",15.7175
"2016-11-18",16.0415
"2016-11-21",16.232
"2016-11-22",17.375999
"2016-11-23",17.622499
"2016-11-24",17.446501
"2016-11-25",17.594
"2016-11-28",17.637501
"2016-11-29",17.7155
"2016-11-30",17.974501
"2016-12-01",17.8325
"2016-12-02",17.8255
"2016-12-05",18.09
"2016-12-06",17.92
"2016-12-07",17.8965
"2016-12-08",18.0875
"2016-12-09",18.0905
"2016-12-12",18.077499
"2016-12-13",18.1705
"2016-12-14",18.403
"2016-12-15",18.4755
"2016-12-16",18.402
"2016-12-19",18.254999
"2016-12-20",19.191
"2016-12-21",19.603001
"2016-12-22",18.993
"2016-12-23",18.974001
"2016-12-26",18.898001
"2016-12-27",18.898001
"2016-12-28",19.044001
"2016-12-29",18.771
"2016-12-30",18.1035
"2017-01-02",18.094
"2017-01-03",18.069
"2017-01-04",18.195
"2017-01-05",18.195999
"2017-01-06",18.0455
"2017-01-09",17.957001
"2017-01-10",18.3435
"2017-01-11",18.689501
"2017-01-12",18.67
"2017-01-13",18.893499
"2017-01-16",18.9175
"2017-01-17",18.8985
"2017-01-18",18.668501
"2017-01-19",18.876499
"2017-01-20",18.865499
"2017-01-23",18.74
"2017-01-24",18.974001
"2017-01-25",18.946501
"2017-01-26",18.8675
"2017-01-27",18.6875
"2017-01-30",18.669001
"2017-01-31",18.8675
"2017-02-01",18.697001
"2017-02-02",18.811001
"2017-02-03",18.3445
"2017-02-06",18.531
"2017-02-07",18.431
"2017-02-08",18.279499
"2017-02-09",17.9725
"2017-02-10",17.619499
"2017-02-13",17.736
"2017-02-14",16.966499
"2017-02-15",16.4695
"2017-02-16",16.466499
"2017-02-17",16.017
"2017-02-20",15.9445
"2017-02-21",15.776
"2017-02-22",15.7175
"2017-02-23",15.766
"2017-02-24",15.926
"2017-02-27",15.753
"2017-02-28",15.9705
"2017-03-01",15.7703
"2017-03-02",16.173
"2017-03-03",16.164
"2017-03-06",16.119499
"2017-03-07",16.819799
"2017-03-08",17.470501
"2017-03-09",17.6675
"2017-03-10",17.5175
"2017-03-13",17.4865
"2017-03-14",17.686001
"2017-03-15",18.019501
"2017-03-16",18.069
"2017-03-17",18.125
"2017-03-20",18.0235
"2017-03-21",18.174999
"2017-03-22",18.121
"2017-03-23",17.9685
"2017-03-24",18.09
"2017-03-27",17.950001
"2017-03-28",18.203699
"2017-03-29",18.212
"2017-03-30",18.207001
"2017-03-31",18.210501
"2017-04-03",17.994499
"2017-04-04",18.0965
"2017-04-05",18.040001
"2017-04-06",17.969
"2017-04-07",18.0205
"2017-04-10",17.992001
"2017-04-11",17.978001
"2017-04-12",18.0175
"2017-04-13",18.125999
"2017-04-14",18.141001
"2017-04-17",18.1455
"2017-04-18",18.0865
"2017-04-19",18.126499
"2017-04-20",18.135
"2017-04-21",18.0695
"2017-04-24",17.83
"2017-04-25",18.15
"2017-04-26",17.965
"2017-04-27",17.9695
"2017-04-28",18.02
"2017-05-01",18.005501
"2017-05-02",18.099001
"2017-05-03",18.08
"2017-05-04",18.084
"2017-05-05",18.094999
"2017-05-08",18.115
"2017-05-09",18.084499
"2017-05-10",18.07
"2017-05-11",18.08
"2017-05-12",18.028
"2017-05-15",18.038
"2017-05-16",18.087999
"2017-05-17",18.091999
"2017-05-18",18.0695
"2017-05-19",18.079
"2017-05-22",18.0285
"2017-05-23",18.044001
"2017-05-24",18.033001
"2017-05-25",18.087
"2017-05-26",18.063499
"2017-05-29",18.0805
"2017-05-30",18.085501
"2017-05-31",17.972
"2017-06-01",18.0755
"2017-06-02",17.972601
"2017-06-05",17.973499
"2017-06-06",18.094
"2017-06-07",18.0965
"2017-06-08",18.1035
"2017-06-09",18.098499
"2017-06-12",18.104
"2017-06-13",18.08
"2017-06-14",18.105499
"2017-06-15",17.976999
"2017-06-16",18.125
"2017-06-19",18.099501
"2017-06-20",17.970501
"2017-06-21",18.121
"2017-06-22",18.1115
"2017-06-23",18.118999
"2017-06-26",18.105499
"2017-06-27",18.118
"2017-06-28",18.113001
"2017-06-29",18.098
"2017-06-30",18.098
"2017-07-03",18.0945
"2017-07-04",17.92
"2017-07-05",17.816999
"2017-07-06",17.8505
"2017-07-07",17.841999
"2017-07-10",17.839001
"2017-07-11",NA
"2017-07-12",17.8713
"2017-07-13",17.915501
"2017-07-14",17.934
"2017-07-17",17.928499
"2017-07-18",17.917999
"2017-07-19",17.9205
"2017-07-20",17.910999
"2017-07-21",17.8405
"2017-07-24",17.806499
"2017-07-25",17.862
"2017-07-26",17.888
"2017-07-27",17.886499
"2017-07-28",17.849501
"2017-07-31",17.864
"2017-08-01",17.869699
"2017-08-02",17.812
"2017-08-03",17.818501
"2017-08-04",17.743999
"2017-08-07",17.734501
"2017-08-08",17.765301
"2017-08-09",17.733999
"2017-08-10",17.768499
"2017-08-11",17.7425
"2017-08-14",17.738501
"2017-08-15",17.721001
"2017-08-16",17.73
"2017-08-17",17.7495
"2017-08-18",17.738001
"2017-08-21",17.749001
"2017-08-22",17.707001
"2017-08-23",17.73
"2017-08-24",17.709999
"2017-08-25",17.68
"2017-08-28",17.632
"2017-08-29",17.645
"2017-08-30",17.642
"2017-08-31",17.622999
"2017-09-01",17.618999
"2017-09-04",17.583
"2017-09-05",17.599001
"2017-09-06",17.610001
"2017-09-07",17.605
"2017-09-08",17.605499
"2017-09-11",17.6327
"2017-09-12",17.616501
"2017-09-13",17.625999
"2017-09-14",17.604
"2017-09-15",17.608
"2017-09-18",17.639
"2017-09-19",17.637501
"2017-09-20",17.615
"2017-09-21",17.613001
"2017-09-22",17.612499
"2017-09-25",17.665001
"2017-09-26",17.646
"2017-09-27",17.609501
"2017-09-28",17.636999
"2017-09-29",17.622
"2017-10-02",17.632
"2017-10-03",17.6215
"2017-10-04",17.605
"2017-10-05",17.606001
"2017-10-06",17.6465
"2017-10-09",17.636
"2017-10-10",17.584
"2017-10-11",17.584499
"2017-10-12",17.587999
"2017-10-13",17.606001
"2017-10-16",17.607
"2017-10-17",17.598499
"2017-10-18",17.628
"2017-10-19",17.620001
"2017-10-20",17.622
"2017-10-23",17.6565
"2017-10-24",17.621
"2017-10-25",17.625999
"2017-10-26",17.628
"2017-10-27",17.623501
"2017-10-30",17.630501
"2017-10-31",17.622499
"2017-11-01",17.622499
"2017-11-02",17.621
"2017-11-03",17.620501
"2017-11-06",17.620001
"2017-11-07",17.622499
"2017-11-08",17.6175
"2017-11-09",17.613501
"2017-11-10",17.622999
"2017-11-13",17.619499
"2017-11-14",17.5975
"2017-11-15",17.630501
"2017-11-16",NA
"2017-11-17",17.605
"2017-11-20",17.706499
"2017-11-21",17.6185
"2017-11-22",17.631001
"2017-11-23",17.67
"2017-11-24",17.662001
"2017-11-27",17.667
"2017-11-28",17.702999
"2017-11-29",17.7213
"2017-11-30",17.652
"2017-12-01",17.653
"2017-12-04",17.698999
"2017-12-05",17.679001
"2017-12-06",17.7325
"2017-12-07",17.761499
"2017-12-08",17.771
"2017-12-11",17.764999
"2017-12-12",17.796
"2017-12-13",17.8265
"2017-12-14",17.851
"2017-12-15",17.834499
"2017-12-18",17.862
"2017-12-19",17.792999
"2017-12-20",17.827999
"2017-12-21",17.855
"2017-12-22",17.847
"2017-12-25",17.85
"2017-12-26",17.823
"2017-12-27",17.799999
"2017-12-28",17.808001
"2017-12-29",17.742001
"2018-01-01",17.750999
"2018-01-02",17.731001
"2018-01-03",17.712
"2018-01-04",17.681999
"2018-01-05",17.681499
"2018-01-08",17.6695
"2018-01-09",17.636
"2018-01-10",17.649
"2018-01-11",17.684999
"2018-01-12",17.674999
"2018-01-15",17.6675
"2018-01-16",17.7005
"2018-01-17",17.7005
"2018-01-18",17.688999
"2018-01-19",17.695499
"2018-01-22",17.6355
"2018-01-23",17.681499
"2018-01-24",17.697001
"2018-01-25",17.661501
"2018-01-26",17.6595
"2018-01-29",17.652
"2018-01-30",17.646999
"2018-01-31",17.614
"2018-02-01",17.653
"2018-02-02",17.624001
"2018-02-05",17.643999
"2018-02-06",17.638
"2018-02-07",17.621
"2018-02-08",17.645
"2018-02-09",17.6565
"2018-02-12",17.629999
"2018-02-13",17.686501
"2018-02-14",17.677
"2018-02-15",17.684
"2018-02-16",17.621
"2018-02-19",17.613001
"2018-02-20",17.622999
"2018-02-21",17.684999
"2018-02-22",17.67
"2018-02-23",17.6605
"2018-02-26",17.681
"2018-02-27",17.630501
"2018-02-28",17.613501
"2018-03-01",17.6315
"2018-03-02",17.612
"2018-03-05",17.617001
"2018-03-06",17.599001
"2018-03-07",17.604
"2018-03-08",17.612
"2018-03-09",17.587999
"2018-03-12",17.59
"2018-03-13",17.5975
"2018-03-14",17.6035
"2018-03-15",17.605
"2018-03-16",17.583
"2018-03-19",17.566
"2018-03-20",17.603001
"2018-03-21",17.5975
"2018-03-22",17.598499
"2018-03-23",17.6005
"2018-03-26",17.604
"2018-03-27",17.622999
"2018-03-28",17.610001
"2018-03-29",17.615499
"2018-03-30",17.6005
"2018-04-02",17.582001
"2018-04-03",17.58
"2018-04-04",17.5695
"2018-04-05",17.6595
"2018-04-06",17.6595
"2018-04-09",17.667999
"2018-04-10",17.653
"2018-04-11",17.650999
"2018-04-12",17.621
"2018-04-13",17.58
"2018-04-16",17.587999
"2018-04-17",17.67
"2018-04-18",17.688
"2018-04-19",17.672001
"2018-04-20",17.648001
"2018-04-23",17.7045
"2018-04-24",17.658501
"2018-04-25",17.671499
"2018-04-26",17.684
"2018-04-27",17.664499
"2018-04-30",17.688999
"2018-05-01",17.6245
"2018-05-02",17.756001
"2018-05-03",17.618999
"2018-05-04",17.601
"2018-05-07",17.611
"2018-05-08",17.68
"2018-05-09",17.68
"2018-05-10",17.745001
"2018-05-11",17.671
"2018-05-14",17.654499
"2018-05-15",17.809999
"2018-05-16",17.800501
"2018-05-17",17.849001
"2018-05-18",17.778999
"2018-05-21",17.7995
"2018-05-22",17.875
"2018-05-23",17.891001
"2018-05-24",17.880501
"2018-05-25",17.887501
"2018-05-28",17.836
"2018-05-29",17.879499
"2018-05-30",17.884501
"2018-05-31",17.8915
"2018-06-01",17.868
"2018-06-04",17.860001
"2018-06-05",17.8645
"2018-06-06",17.871
"2018-06-07",17.8335
"2018-06-08",17.822001
"2018-06-11",17.748501
"2018-06-12",17.800501
"2018-06-13",17.827499
"2018-06-14",17.8465
"2018-06-15",17.816
"2018-06-18",17.842501
"2018-06-19",17.820499
"2018-06-20",17.855499
"2018-06-21",17.8505
"2018-06-22",17.848
"2018-06-25",17.837999
"2018-06-26",17.872
"2018-06-27",17.860001
"2018-06-28",17.856001
"2018-06-29",17.862499
"2018-07-02",17.870501
"2018-07-03",17.883499
"2018-07-04",17.878
"2018-07-05",17.859501
"2018-07-06",17.862499
"2018-07-09",17.8435
"2018-07-10",17.888
"2018-07-11",17.879499
"2018-07-12",17.875999
"2018-07-13",17.8675
"2018-07-16",17.878
"2018-07-17",17.877001
"2018-07-18",17.869499
"2018-07-19",17.8675
"2018-07-20",17.863501
"2018-07-23",17.839001
"2018-07-24",17.886
"2018-07-25",17.868999
"2018-07-26",17.878
"2018-07-27",17.872499
"2018-07-30",17.804001
"2018-07-31",17.881001
"2018-08-01",17.847
"2018-08-02",17.861
"2018-08-03",17.855
"2018-08-06",17.8535
"2018-08-07",17.8515
"2018-08-08",17.861
"2018-08-09",17.8405
"2018-08-10",17.826799
"2018-08-13",17.858
"2018-08-14",17.882999
"2018-08-15",17.878
"2018-08-16",17.867001
"2018-08-17",17.872
"2018-08-20",17.866501
"2018-08-21",17.8785
"2018-08-22",17.848
"2018-08-23",17.841499
"2018-08-24",17.842501
"2018-08-27",17.7995
"2018-08-28",17.869499
"2018-08-29",17.872299
"2018-08-30",17.855499
"2018-08-31",17.7985
"2018-09-03",17.809999
"2018-09-04",17.915501
"2018-09-05",17.886
"2018-09-06",17.8815
"2018-09-07",17.8545
"2018-09-10",17.8475
"2018-09-11",17.8125
"2018-09-12",17.807501
"2018-09-13",17.889999
"2018-09-14",17.886
"2018-09-17",17.893
"2018-09-18",17.889999
"2018-09-19",17.877501
"2018-09-20",17.8675
"2018-09-21",17.880501
"2018-09-24",17.886499
"2018-09-25",17.883301
"2018-09-26",17.884001
"2018-09-27",17.877501
"2018-09-28",17.8885
"2018-10-01",17.807501
"2018-10-02",17.879
"2018-10-03",17.882
"2018-10-04",17.883499
"2018-10-05",17.865999
"2018-10-08",17.8575
"2018-10-09",17.885
"2018-10-10",17.8815
"2018-10-11",17.8755
"2018-10-12",17.8815
"2018-10-15",17.9125
"2018-10-16",17.902
"2018-10-17",17.880501
"2018-10-18",17.880501
"2018-10-19",17.886499
"2018-10-22",17.894501
"2018-10-23",17.879499
"2018-10-24",17.8915
"2018-10-25",17.875999
"2018-10-26",17.885
"2018-10-29",17.8855
"2018-10-30",17.889
"2018-10-31",17.886999
"2018-11-01",17.882
"2018-11-02",17.879
"2018-11-05",17.864
"2018-11-06",17.881001
"2018-11-07",17.907
"2018-11-08",17.879
"2018-11-09",17.872999
"2018-11-12",17.827999
"2018-11-13",17.882999
"2018-11-14",17.888
"2018-11-15",17.882
"2018-11-16",17.882
"2018-11-19",17.649
"2018-11-20",17.874001
"2018-11-21",17.879
"2018-11-22",17.929501
"2018-11-23",17.872
"2018-11-26",17.878
"2018-11-27",17.926001
"2018-11-28",17.9067
"2018-11-29",17.889
"2018-11-30",17.877001
"2018-12-03",17.851999
"2018-12-04",17.889
"2018-12-05",17.881001
"2018-12-06",17.903
"2018-12-07",17.889999
"2018-12-10",17.855499
"2018-12-11",17.888
"2018-12-12",17.879999
"2018-12-13",17.881001
"2018-12-14",17.889
"2018-12-17",17.9345
"2018-12-18",17.885
"2018-12-19",17.886999
"2018-12-20",17.882999
"2018-12-21",17.8785
"2018-12-24",17.881001
"2018-12-25",17.872
"2018-12-26",17.861
"2018-12-27",17.945
"2018-12-28",17.8605
"2018-12-31",17.863001
"2019-01-01",17.85
"2019-01-02",17.888
"2019-01-03",17.888
"2019-01-04",17.878
"2019-01-07",17.864
"2019-01-08",17.896
"2019-01-09",17.903
"2019-01-10",17.8825
"2019-01-11",17.896999
"2019-01-14",17.914
"2019-01-15",17.886
"2019-01-16",17.876499
"2019-01-17",17.898001
"2019-01-18",17.858999
"2019-01-21",17.868999
"2019-01-22",17.893
"2019-01-23",17.881001
"2019-01-24",17.858999
"2019-01-25",17.857
"2019-01-28",17.863001
"2019-01-29",17.627001
"2019-01-30",17.5893
"2019-01-31",17.636499
"2019-02-01",17.652
"2019-02-04",17.617001
"2019-02-05",17.658001
"2019-02-06",17.575001
"2019-02-07",17.58
"2019-02-08",17.5725
"2019-02-11",17.587
"2019-02-12",17.568001
"2019-02-13",17.580999
"2019-02-14",17.549999
"2019-02-15",17.509001
"2019-02-18",17.5065
"2019-02-19",17.507999
"2019-02-20",17.504999
"2019-02-21",17.528999
"2019-02-22",17.5065
"2019-02-25",17.514
"2019-02-26",17.514999
"2019-02-27",17.488001
"2019-02-28",17.507999
"2019-03-01",17.476999
"2019-03-04",17.482
"2019-03-05",17.49
"2019-03-06",17.43
"2019-03-07",17.437
"2019-03-08",17.387501
"2019-03-11",17.4035
"2019-03-12",17.4065
"2019-03-13",17.375
"2019-03-14",17.389
"2019-03-15",17.377001
"2019-03-18",17.391001
"2019-03-19",17.281
"2019-03-20",17.26
"2019-03-21",17.247
"2019-03-22",17.225
"2019-03-25",17.2285
"2019-03-26",17.271
"2019-03-27",17.2761
"2019-03-28",17.288
"2019-03-29",17.2985
"2019-04-01",17.303499
"2019-04-02",17.307501
"2019-04-03",17.2915
"2019-04-04",17.304001
"2019-04-05",17.282
"2019-04-08",17.297001
"2019-04-09",17.306999
"2019-04-10",17.3015
"2019-04-11",17.290001
"2019-04-12",17.283001
"2019-04-15",17.2735
"2019-04-16",17.323999
"2019-04-17",17.280001
"2019-04-18",17.228001
"2019-04-19",17.18
"2019-04-22",17.1595
"2019-04-23",17.136999
"2019-04-24",17.133301
"2019-04-25",17.155001
"2019-04-26",17.151501
"2019-04-29",17.1355
"2019-04-30",17.1465
"2019-05-01",17.1425
"2019-05-02",17.165001
"2019-05-03",17.153999
"2019-05-06",17.173
"2019-05-07",17.1185
"2019-05-08",17.121
"2019-05-09",17.1245
"2019-05-10",17.0945
"2019-05-13",17.0895
"2019-05-14",17.055
"2019-05-15",17.049
"2019-05-16",17.048
"2019-05-17",17.022499
"2019-05-20",17.0035
"2019-05-21",17.002001
"2019-05-22",NA
"2019-05-23",16.914499
"2019-05-24",16.834
"2019-05-27",16.824499
"2019-05-28",16.806999
"2019-05-29",16.815001
"2019-05-30",16.7885
"2019-05-31",16.754999
"2019-06-03",16.721001
"2019-06-04",16.731001
"2019-06-05",16.739
"2019-06-06",16.76
"2019-06-07",16.747999
"2019-06-10",16.747
"2019-06-11",16.708599
"2019-06-12",16.738001
"2019-06-13",16.6945
"2019-06-14",16.729
"2019-06-17",16.728001
"2019-06-18",16.726
"2019-06-19",16.739
"2019-06-20",16.712999
"2019-06-21",16.658001
"2019-06-24",16.641001
"2019-06-25",16.669001
"2019-06-26",16.671
"2019-06-27",16.6691
"2019-06-28",16.674
"2019-07-01",16.688
"2019-07-02",16.68
"2019-07-03",16.608999
"2019-07-04",16.589001
"2019-07-05",16.599001
"2019-07-08",16.5975
"2019-07-09",16.5795
"2019-07-10",16.589001
"2019-07-11",16.596001
"2019-07-12",16.573
"2019-07-15",16.591999
"2019-07-16",16.580999
"2019-07-17",16.597
"2019-07-18",16.580099
"2019-07-19",16.587
"2019-07-22",16.584
"2019-07-23",16.5905
"2019-07-24",16.5875
"2019-07-25",16.578699
"2019-07-26",16.569
"2019-07-29",16.5555
"2019-07-30",16.566
"2019-07-31",16.532
"2019-08-01",16.519501
"2019-08-02",16.5515
"2019-08-05",16.547501
"2019-08-06",16.534
"2019-08-07",16.533001
"2019-08-08",16.536501
"2019-08-09",16.544001
"2019-08-12",16.518
"2019-08-13",16.559999
"2019-08-14",16.554001
"2019-08-15",16.571501
"2019-08-16",16.550501
"2019-08-19",16.554001
"2019-08-20",16.5676
"2019-08-21",16.5735
"2019-08-22",16.579
"2019-08-23",16.5385
"2019-08-26",16.5445
"2019-08-27",16.534
"2019-08-28",16.518499
"2019-08-29",16.537001
"2019-08-30",16.5205
"2019-09-02",16.507999
"2019-09-03",16.528999
"2019-09-04",16.518999
"2019-09-05",16.5
"2019-09-06",16.455999
"2019-09-09",16.485001
"2019-09-10",16.4305
"2019-09-11",16.4305
"2019-09-12",16.407
"2019-09-13",16.400999
"2019-09-16",16.382
"2019-09-17",16.3125
"2019-09-18",16.305
"2019-09-19",16.3195
"2019-09-20",16.2796
"2019-09-23",16.281099
"2019-09-24",16.2735
"2019-09-25",16.288
"2019-09-26",16.2474
"2019-09-27",16.2801
"2019-09-30",16.285
"2019-10-01",16.257999
"2019-10-02",16.245001
"2019-10-03",16.311001
"2019-10-04",16.277901
"2019-10-07",16.278
"2019-10-08",16.2805
"2019-10-09",16.258499
"2019-10-10",16.281
"2019-10-11",16.247299
"2019-10-14",16.2714
"2019-10-15",16.232901
"2019-10-16",16.211399
"2019-10-17",16.198601
"2019-10-18",16.198799
"2019-10-21",16.241899
"2019-10-22",16.176901
"2019-10-23",16.1717
"2019-10-24",16.08
